NI (c) Historical Data Viewer v2.0                             
Created: 04.12.2019 13:35:16.797 W. Europe Standard Time
Number of rows: 802
Interpolation interval: 1 seconds

Row;Time;\\MU15EM11015\R800\MU15EM11015\R800 Analyse Prozess\Indikator 2;\\MU15EM11015\R800\MU15EM11015\R800 Analyse Prozess\Leitfähigkeit;\\MU15EM11015\R800\MU15EM11015\R800 Analyse Prozess\Temperatur
643;13:31:29.031;50;5.41136;45.18
644;13:31:30.031;50;5.4101;45.18
645;13:31:31.031;50;5.4101;45.18
646;13:31:32.031;50;5.4101;45.18
647;13:31:33.031;50;5.4101;45.18
648;13:31:34.031;50;5.4101;45.18
649;13:31:35.031;50;5.4101;45.18
650;13:31:36.031;50;5.40136;45.18
651;13:31:37.031;50;5.4001;45.18
652;13:31:38.031;50;5.4001;45.18
653;13:31:39.031;50;5.4001;45.18
654;13:31:40.031;50;5.4001;45.18
655;13:31:41.031;50;5.4001;45.18
656;13:31:42.031;50;5.4001;45.18
657;13:31:43.031;50;5.4001;45.18
658;13:31:44.031;50;5.4001;45.18
659;13:31:45.031;50;5.39127;45.18
660;13:31:46.031;50;5.39;45.18
661;13:31:47.031;50;5.39;45.18
662;13:31:48.031;50;5.39;45.18
663;13:31:49.031;50;5.39;45.18
664;13:31:50.031;50;5.39;45.18
665;13:31:51.031;50;5.39;45.18
666;13:31:52.031;50;5.39;45.18
667;13:31:53.031;50;5.39;45.18
668;13:31:54.031;50;5.38134;45.18
669;13:31:55.031;50;5.3801;45.18
670;13:31:56.031;50;5.3801;45.18
671;13:31:57.031;50;5.3801;45.18
672;13:31:58.031;50;5.3801;45.18
673;13:31:59.031;50;5.3801;45.18
674;13:32:00.031;50;5.3801;45.18
675;13:32:01.031;50;5.3801;45.18
676;13:32:02.031;50;5.37136;45.18
677;13:32:03.031;50;5.3701;45.18
678;13:32:04.031;50;5.3701;45.18
679;13:32:05.031;50;5.37001;45.18
680;13:32:06.031;50;5.37;45.18
681;13:32:07.031;50;5.37;45.18
682;13:32:08.031;50;5.37;45.18
683;13:32:09.031;50;5.37;45.1713
684;13:32:10.031;50;5.37;45.1701
685;13:32:11.031;50;5.36134;45.1788
686;13:32:12.031;50;5.3601;45.18
687;13:32:13.031;50;5.3601;45.18
688;13:32:14.031;50;5.3601;45.18
689;13:32:15.031;50;5.3601;45.18
690;13:32:16.031;50;5.3601;45.18
691;13:32:17.031;50;5.3601;45.18
692;13:32:18.031;50;5.3601;45.18
693;13:32:19.031;50;5.3601;45.18
694;13:32:20.031;50;5.3601;45.18
695;13:32:21.031;50;5.35127;45.18
696;13:32:22.031;50;5.35;45.18
697;13:32:23.031;50;5.35;45.18
698;13:32:24.031;50;5.35;45.18
699;13:32:25.031;50;5.35;45.18
700;13:32:26.031;50;5.35;45.18
701;13:32:27.031;50;5.35;45.18
702;13:32:28.031;50;5.35;45.18
703;13:32:29.031;50;5.35;45.18
704;13:32:30.031;50;5.34136;45.18
705;13:32:31.031;50;5.3401;45.18
706;13:32:32.031;50;5.3401;45.18
707;13:32:33.031;50;5.3401;45.18
708;13:32:34.031;50;5.3401;45.18
709;13:32:35.031;50;5.3401;45.18
710;13:32:36.031;50;5.3401;45.18
711;13:32:37.031;50;5.3401;45.18
712;13:32:38.031;50;5.3401;45.18
713;13:32:39.031;50;5.3401;45.18
714;13:32:40.031;50;5.3401;45.18
715;13:32:41.031;50;5.33128;45.18
716;13:32:42.031;50;5.3301;45.18
717;13:32:43.031;50;5.3301;45.18
718;13:32:44.031;50;5.3301;45.18
719;13:32:45.031;50;5.3301;45.18
720;13:32:46.031;50;5.3301;45.18
721;13:32:47.031;50;5.3301;45.18
722;13:32:48.031;50;5.3301;45.1713
723;13:32:49.031;50;5.3301;45.1701
724;13:32:50.031;50;5.3301;45.1788
725;13:32:51.031;50;5.3301;45.18
726;13:32:52.031;50;5.3301;45.18
727;13:32:53.031;50;5.32127;45.18
728;13:32:54.031;50;5.3201;45.18
729;13:32:55.031;50;5.3201;45.18
730;13:32:56.031;50;5.3201;45.18
731;13:32:57.031;50;5.3201;45.18
732;13:32:58.031;50;5.3201;45.18
733;13:32:59.031;50;5.3201;45.18
734;13:33:00.031;50;5.3201;45.18
735;13:33:01.031;50;5.3201;45.18
736;13:33:02.031;50;5.31119;45.18
737;13:33:03.031;50;5.31;45.18
738;13:33:04.031;50;5.31;45.18
739;13:33:05.031;50;5.31;45.18
740;13:33:06.031;50;5.31;45.18
741;13:33:07.031;50;5.31;45.18
742;13:33:08.031;50;5.31;45.18
743;13:33:09.031;50;5.31;45.18
744;13:33:10.031;50;5.31;45.18
745;13:33:11.031;50;5.31;45.18
746;13:33:12.031;50;5.31;45.18
747;13:33:13.031;50;5.31;45.18
748;13:33:14.031;50;5.30125;45.18
749;13:33:15.031;50;5.3001;45.18
750;13:33:16.031;50;5.3001;45.18
751;13:33:17.031;50;5.3001;45.18
752;13:33:18.031;50;5.3001;45.18
753;13:33:19.031;50;5.3001;45.18
754;13:33:20.031;50;5.3001;45.18
755;13:33:21.031;50;5.3001;45.18
756;13:33:22.031;50;5.3001;45.18
757;13:33:23.031;50;5.3001;45.18
758;13:33:24.031;50;5.3001;45.18
759;13:33:25.031;50;5.3001;45.18
760;13:33:26.031;50;5.29128;45.18
761;13:33:27.031;50;5.2901;45.18
762;13:33:28.031;50;5.2901;45.18
763;13:33:29.031;50;5.2901;45.18
764;13:33:30.031;50;5.2901;45.18
765;13:33:31.031;50;5.2901;45.18
766;13:33:32.031;50;5.2901;45.18
767;13:33:33.031;50;5.2901;45.18
768;13:33:34.031;50;5.2901;45.18
769;13:33:35.031;50;5.2901;45.18
770;13:33:36.031;50;5.2901;45.18
771;13:33:37.031;50;5.2901;45.18
772;13:33:38.031;50;5.2901;45.18
773;13:33:39.031;50;5.28127;45.18
774;13:33:40.031;50;5.2801;45.18
775;13:33:41.031;50;5.2801;45.18
776;13:33:42.031;50;5.2801;45.18
777;13:33:43.031;50;5.2801;45.18
778;13:33:44.031;50;5.2801;45.18
779;13:33:45.031;50;5.2801;45.18
780;13:33:46.031;50;5.28001;45.18
781;13:33:47.031;50;5.28;45.18
782;13:33:48.031;50;5.28;45.18
783;13:33:49.031;50;5.28;45.18
784;13:33:50.031;50;5.27117;45.18
785;13:33:51.031;50;5.27;45.18
786;13:33:52.031;50;5.27;45.18
787;13:33:53.031;50;5.27;45.18
788;13:33:54.031;50;5.27;45.18
789;13:33:55.031;50;5.27;45.18
790;13:33:56.031;50;5.27;45.18
791;13:33:57.031;50;5.27;45.18
792;13:33:58.031;50;5.27;45.18
793;13:33:59.031;50;5.27;45.18
794;13:34:00.031;50;5.27;45.18
795;13:34:01.031;50;5.27;45.18
796;13:34:02.031;50;5.27;45.18
797;13:34:03.031;50;5.26116;45.18
798;13:34:04.031;50;5.26;45.18
799;13:34:05.031;50;5.26;45.18
800;13:34:06.031;50;5.26;45.18
801;13:34:07.031;50;5.26;45.18
802;13:34:08.031;50;5.26;45.18
