NI (c) Historical Data Viewer v2.0                             
Created: 04.12.2019 13:19:15.869 W. Europe Standard Time
Number of rows: 892
Interpolation interval: 1 seconds

Row;Time;\\MU15EM11015\R800\MU15EM11015\R800 Analyse Prozess\Indikator 2;\\MU15EM11015\R800\MU15EM11015\R800 Analyse Prozess\Leitfähigkeit;\\MU15EM11015\R800\MU15EM11015\R800 Analyse Prozess\Temperatur
644;12:19:33.065;50;5.9101;25.84
645;12:19:34.065;50;5.9101;25.84
646;12:19:35.065;50;5.9101;25.84
647;12:19:36.065;50;5.901;25.84
648;12:19:37.065;50;5.9001;25.84
649;12:19:38.065;50;5.9001;25.84
650;12:19:39.065;50;5.9001;25.84
651;12:19:40.065;50;5.9001;25.84
652;12:19:41.065;50;5.89092;25.84
653;12:19:42.065;50;5.89;25.84
654;12:19:43.065;50;5.89;25.84
655;12:19:44.065;50;5.89;25.84
656;12:19:45.065;50;5.89;25.84
657;12:19:46.065;50;5.89;25.84
658;12:19:47.065;50;5.88099;25.84
659;12:19:48.065;50;5.8801;25.84
660;12:19:49.065;50;5.8801;25.84
661;12:19:50.065;50;5.8801;25.84
662;12:19:51.065;50;5.87101;25.84
663;12:19:52.065;50;5.8701;25.84
664;12:19:53.065;50;5.8701;25.84
665;12:19:54.065;50;5.8701;25.84
666;12:19:55.065;50;5.8701;25.84
667;12:19:56.065;50;5.86101;25.84
668;12:19:57.065;50;5.8601;25.84
669;12:19:58.065;50;5.8601;25.84
670;12:19:59.065;50;5.8601;25.84
671;12:20:00.065;50;5.85092;25.84
672;12:20:01.065;50;5.85;25.84
673;12:20:02.065;50;5.85;25.84
674;12:20:03.065;50;5.85;25.84
675;12:20:04.065;50;5.85;25.84
676;12:20:05.065;50;5.85;25.84
677;12:20:06.065;50;5.841;25.84
678;12:20:07.065;50;5.8401;25.84
679;12:20:08.065;50;5.8401;25.84
680;12:20:09.065;50;5.8401;25.84
681;12:20:10.065;50;5.8401;25.84
682;12:20:11.065;50;5.83101;25.8491
683;12:20:12.065;50;5.8301;25.85
684;12:20:13.065;50;5.8301;25.85
685;12:20:14.065;50;5.8301;25.85
686;12:20:15.065;50;5.82102;25.85
687;12:20:16.065;50;5.8201;25.85
688;12:20:17.065;50;5.8201;25.8409
689;12:20:18.065;50;5.8201;25.84
690;12:20:19.065;50;5.8201;25.84
691;12:20:20.065;50;5.81092;25.8491
692;12:20:21.065;50;5.81;25.85
693;12:20:22.065;50;5.81;25.85
694;12:20:23.065;50;5.81;25.85
695;12:20:24.065;50;5.81;25.85
696;12:20:25.065;50;5.81;25.85
697;12:20:26.065;50;5.801;25.85
698;12:20:27.065;50;5.8001;25.85
699;12:20:28.065;50;5.8001;25.85
700;12:20:29.065;50;5.8001;25.8409
701;12:20:30.065;50;5.8001;25.8491
702;12:20:31.065;50;5.8001;25.85
703;12:20:32.065;50;5.79102;25.85
704;12:20:33.065;50;5.7901;25.85
705;12:20:34.065;50;5.7901;25.85
706;12:20:35.065;50;5.7901;25.8409
707;12:20:36.065;50;5.7901;25.8491
708;12:20:37.065;50;5.7901;25.85
709;12:20:38.065;50;5.78101;25.85
710;12:20:39.065;50;5.7801;25.85
711;12:20:40.065;50;5.7801;25.85
712;12:20:41.065;50;5.7801;25.8409
713;12:20:42.065;50;5.77093;25.84
714;12:20:43.065;50;5.77;25.84
715;12:20:44.065;50;5.77;25.84
716;12:20:45.065;50;5.77;25.8491
717;12:20:46.065;50;5.77;25.85
718;12:20:47.065;50;5.77;25.8409
719;12:20:48.065;50;5.76101;25.8491
720;12:20:49.065;50;5.7601;25.85
721;12:20:50.065;50;5.7601;25.85
722;12:20:51.065;50;5.7601;25.85
723;12:20:52.065;50;5.7601;25.85
724;12:20:53.065;50;5.7601;25.85
725;12:20:54.065;50;5.75102;25.85
726;12:20:55.065;50;5.7501;25.85
727;12:20:56.065;50;5.7501;25.85
728;12:20:57.065;50;5.7501;25.85
729;12:20:58.065;50;5.7501;25.85
730;12:20:59.065;50;5.7501;25.85
731;12:21:00.065;50;5.74102;25.85
732;12:21:01.065;50;5.7401;25.85
733;12:21:02.065;50;5.7401;25.85
734;12:21:03.065;50;5.7401;25.85
735;12:21:04.065;50;5.7401;25.85
736;12:21:05.065;50;5.73103;25.85
737;12:21:06.065;50;5.7301;25.85
738;12:21:07.065;50;5.7301;25.85
739;12:21:08.065;50;5.7301;25.85
740;12:21:09.065;50;5.7301;25.85
741;12:21:10.065;50;5.7301;25.85
742;12:21:11.065;50;5.7301;25.8409
743;12:21:12.065;50;5.72093;25.8491
744;12:21:13.065;50;5.72;25.85
745;12:21:14.065;50;5.72;25.85
746;12:21:15.065;50;5.72;25.8409
747;12:21:16.065;50;5.72;25.84
748;12:21:17.065;50;5.71102;25.8491
749;12:21:18.065;50;5.7101;25.85
750;12:21:19.065;50;5.7101;25.85
751;12:21:20.065;50;5.7101;25.85
752;12:21:21.065;50;5.7101;25.85
753;12:21:22.065;50;5.7101;25.85
754;12:21:23.065;50;5.70103;25.85
755;12:21:24.065;50;5.7001;25.85
756;12:21:25.065;50;5.7001;25.85
757;12:21:26.065;50;5.7001;25.85
758;12:21:27.065;50;5.7001;25.8409
759;12:21:28.065;50;5.7001;25.84
760;12:21:29.065;50;5.69102;25.84
761;12:21:30.065;50;5.6901;25.84
762;12:21:31.065;50;5.6901;25.84
763;12:21:32.065;50;5.6901;25.84
764;12:21:33.065;50;5.6901;25.84
765;12:21:34.065;50;5.6901;25.84
766;12:21:35.065;50;5.6901;25.84
767;12:21:36.065;50;5.68094;25.84
768;12:21:37.065;50;5.68;25.84
769;12:21:38.065;50;5.68;25.84
770;12:21:39.065;50;5.68;25.84
771;12:21:40.065;50;5.68;25.84
772;12:21:41.065;50;5.68;25.84
773;12:21:42.065;50;5.67093;25.84
774;12:21:43.065;50;5.67;25.84
775;12:21:44.065;50;5.67;25.84
776;12:21:45.065;50;5.67;25.84
777;12:21:46.065;50;5.67;25.84
778;12:21:47.065;50;5.67;25.8491
779;12:21:48.065;50;5.66102;25.85
780;12:21:49.065;50;5.6601;25.85
781;12:21:50.065;50;5.6601;25.8409
782;12:21:51.065;50;5.6601;25.8491
783;12:21:52.065;50;5.6601;25.85
784;12:21:53.065;50;5.6601;25.85
785;12:21:54.065;50;5.65103;25.85
786;12:21:55.065;50;5.6501;25.85
787;12:21:56.065;50;5.6501;25.85
788;12:21:57.065;50;5.6501;25.8409
789;12:21:58.065;50;5.6501;25.84
790;12:21:59.065;50;5.6501;25.84
791;12:22:00.065;50;5.6501;25.8491
792;12:22:01.065;50;5.6501;25.85
793;12:22:02.065;50;5.64095;25.85
794;12:22:03.065;50;5.64;25.85
795;12:22:04.065;50;5.64;25.85
796;12:22:05.065;50;5.64;25.8409
797;12:22:06.065;50;5.64;25.8491
798;12:22:07.065;50;5.64;25.85
799;12:22:08.065;50;5.63103;25.85
800;12:22:09.065;50;5.6301;25.85
801;12:22:10.065;50;5.6301;25.85
802;12:22:11.065;50;5.6301;25.8409
803;12:22:12.065;50;5.6301;25.8491
804;12:22:13.065;50;5.6301;25.85
805;12:22:14.065;50;5.62104;25.85
806;12:22:15.065;50;5.6201;25.85
807;12:22:16.065;50;5.6201;25.85
808;12:22:17.065;50;5.6201;25.85
809;12:22:18.065;50;5.6201;25.85
810;12:22:19.065;50;5.6201;25.85
811;12:22:20.065;50;5.61104;25.85
812;12:22:21.065;50;5.6101;25.85
813;12:22:22.065;50;5.6101;25.85
814;12:22:23.065;50;5.6101;25.85
815;12:22:24.065;50;5.6101;25.85
816;12:22:25.065;50;5.6101;25.85
817;12:22:26.065;50;5.6101;25.85
818;12:22:27.065;50;5.60095;25.85
819;12:22:28.065;50;5.6;25.85
820;12:22:29.065;50;5.6;25.85
821;12:22:30.065;50;5.6;25.85
822;12:22:31.065;50;5.6;25.85
823;12:22:32.065;50;5.6;25.85
824;12:22:33.065;50;5.6;25.85
825;12:22:34.065;50;5.6;25.85
826;12:22:35.065;50;5.6;25.85
827;12:22:36.065;50;5.59104;25.85
828;12:22:37.065;50;5.5901;25.85
829;12:22:38.065;50;5.5901;25.85
830;12:22:39.065;50;5.5901;25.85
831;12:22:40.065;50;5.5901;25.85
832;12:22:41.065;50;5.5901;25.85
833;12:22:42.065;50;5.58104;25.85
834;12:22:43.065;50;5.5801;25.85
835;12:22:44.065;50;5.5801;25.85
836;12:22:45.065;50;5.5801;25.8409
837;12:22:46.065;50;5.5801;25.84
838;12:22:47.065;50;5.5801;25.84
839;12:22:48.065;50;5.5801;25.849
840;12:22:49.065;50;5.5801;25.85
841;12:22:50.065;50;5.57105;25.841
842;12:22:51.065;50;5.5701;25.849
843;12:22:52.065;50;5.5701;25.85
844;12:22:53.065;50;5.5701;25.85
845;12:22:54.065;50;5.5701;25.841
846;12:22:55.065;50;5.5701;25.84
847;12:22:56.065;50;5.5701;25.84
848;12:22:57.065;50;5.56095;25.8491
849;12:22:58.065;50;5.56;25.85
850;12:22:59.065;50;5.56;25.8409
851;12:23:00.065;50;5.56;25.84
852;12:23:01.065;50;5.56;25.84
853;12:23:02.065;50;5.56;25.849
854;12:23:03.065;50;5.56;25.85
855;12:23:04.065;50;5.56;25.85
856;12:23:05.065;50;5.55104;25.85
857;12:23:06.065;50;5.5501;25.85
858;12:23:07.065;50;5.5501;25.85
859;12:23:08.065;50;5.5501;25.85
860;12:23:09.065;50;5.5501;25.85
861;12:23:10.065;50;5.5501;25.85
862;12:23:11.065;50;5.5501;25.85
863;12:23:12.065;50;5.5501;25.85
864;12:23:13.065;50;5.5501;25.85
865;12:23:14.065;50;5.54104;25.85
866;12:23:15.065;50;5.5401;25.85
867;12:23:16.065;50;5.5401;25.85
868;12:23:17.065;50;5.5401;25.85
869;12:23:18.065;50;5.5401;25.85
870;12:23:19.065;50;5.5401;25.85
871;12:23:20.065;50;5.53105;25.85
872;12:23:21.065;50;5.5301;25.85
873;12:23:22.065;50;5.5301;25.85
874;12:23:23.065;50;5.53001;25.85
875;12:23:24.065;50;5.53;25.85
876;12:23:25.065;50;5.53;25.85
877;12:23:26.065;50;5.53;25.85
878;12:23:27.065;50;5.53;25.85
879;12:23:28.065;50;5.53;25.85
880;12:23:29.065;50;5.52096;25.85
881;12:23:30.065;50;5.52;25.85
882;12:23:31.065;50;5.52;25.85
883;12:23:32.065;50;5.52;25.85
884;12:23:33.065;50;5.52;25.85
885;12:23:34.065;50;5.52;25.85
886;12:23:35.065;50;5.52;25.85
887;12:23:36.065;50;5.51095;25.85
888;12:23:37.065;50;5.51;25.85
889;12:23:38.065;50;5.51;25.85
890;12:23:39.065;50;5.51;25.85
891;12:23:40.065;50;5.51;25.85
892;12:23:41.065;50;5.51;25.85
